ID,Name,Status,Original German,Founding year,Founder,Linkedin-Account Founder,Legal Name,Legal form,Street,Postal code,City,Country,Register Number/ Company ID/ LEI,Segment,Subsegment,Bank Cooperation,Homepage,E-Mail,Insolvency,Liquidation,Date of inactivity,Local court,Former name
833,Klimpr,0,0.0,2014.0,Adrian Kyburz; Dejan Juric; Raffaele Sandrini,https://www.linkedin.com/in/adriankyburz/; https://www.linkedin.com/in/juric/; https://www.linkedin.com/in/raffaele-sandrini-18859a8a/,,,Zentralstrasse 37,8003,Zürich,Switzerland,,Payments,Alternative Payment Methods,0,http://www.klimpr.com/,,0,0,2015-10-01 00:00:00,0,
834,Kwitt,1,1.0,2016.0,Deutscher Sparkassen- und Giroverband e.V.,,Deutscher Sparkassen- und Giroverband e.V.,e.V.,Friedrichstraße 50,10117,Berlin,Germany,HRB 91513B,Payments,Alternative Payment Methods,1,https://www.kwitt.de/,sparkasse@sparkassen-finanzportal.de,0,0,,Berlin (Charlottenburg),„Geld senden & anfordern“-App
835,Kyriba,1,0.0,2000.0,Jean-Luc Robert,https://www.linkedin.com/in/jeanlucrobert,Kyriba Corp.,Corp.,4435 Eastgate Mall,CA 92121-1980,San Diego,USA,,Payments,Other FinTechs,0,https://www.kyriba.com,treasury@kyriba.com,0,0,,0,
836,Laterpay,1,0.0,2010.0,Cosmin Ene,https://www.linkedin.com/in/cosminene/,WeWork c/o LaterPay GmbH,GmbH,Oskar-von-Miller-Ring 20,80333,München,Germany,HRB 185618,Payments,Alternative Payment Methods,0,https://www.laterpay.net/,,0,0,,München,
837,Lendstar,0,1.0,2013.0,Christopher Kampshoff; Jennifer Fizia,https://www.linkedin.com/in/christopherkampshoff/; https://www.linkedin.com/in/jenniferfizia/,Lendstar GmbH,GmbH,Alpspitzstr.20,82319,Starnberg,Germany,HRB 203869,Payments,Alternative Payment Methods,1,,,1,0,22.10.2018,München,
838,Loyal,1,1.0,2019.0,UMT United Mobility Technology AG,,UMT United Mobility Technology AG,AG,Brienner Str. 7,80333,München,Germany,HRB 167884,Payments,Alternative Payment Methods,0,https://loyalapp.de/,loyal@umt.ag,0,0,,München,
839,Mercedes pay,0,1.0,2018.0,,,Daimler Mobility Services GmbH,GmbH,Siemensstr. 7,70469,Stuttgart,Germany,HRB 748173,Payments,Alternative Payment Methods,0,,,0,0,2020-02-01 00:00:00,Stuttgart,paycash
840,MK Payment Solutions,0,,2011.0,Cihan Aksakal; Ibrahim Tarlig; Samet Aras; Ugur Tarlig,https://www.linkedin.com/in/cihanaksakal; https://www.linkedin.com/in/ibrahimtarlig; https://www.linkedin.com/in/sametaras; https://www.linkedin.com/in/tarlig,MK Payment Solutions GmbH,GmbH,Kurfürstendamm 193 d,10707,Berlin,Germany,HRB 132482 B,Payments,Alternative Payment Methods,0,,,1,0,2017-01-06 00:00:00,Berlin (Charlottenburg),
841,MoneyFellows,1,0.0,2014.0,Ahmed Wadi; Adham Badr,https://www.linkedin.com/in/ahmadwadi/; https://www.linkedin.com/in/adham-badr-07011072/,MoneyFellows Ltd.,Ltd.,"International House, 1 Saint Katharine's Way",E1W 1UN,London,England,9343987,Payments,Alternative Payment Methods,0,https://moneyfellows.com/,,0,0,,0,
842,myIBAN,0,1.0,,Ron Eisenberger; Sven Paukstadt; Roman Neumann,https://www.linkedin.com/in/roneisenberger; https://www.linkedin.com/in/sven-paukstadt; https://www.linkedin.com/in/roman-neumann-b2a13a33,"Ron Eisenberger, Sven Paukstadt, Roman Neumann",personally liable,Noeggerathstr. 45,53111,Bonn,Germany,nicht eintragungsfähig,Payments,Other FinTechs,0,http://myiban.de//,mail@myiban.de,0,1,,0,
843,okiko,1,1.0,2017.0,Erik Winterberg; Sebastian Leppert,https://www.linkedin.com/in/erik-winterberg001; https://www.linkedin.com/in/sleppert,Okiko GmbH ,GmbH,An der Eickesmühle 23,41238,Mönchengladbach,Germany,HRB 17469,Payments,Alternative Payment Methods,1,https://www.okiko.com/de/index.php,info@okiko.com,0,0,,Mönchengladbach,
844,Orderbird,1,1.0,2011.0,Jakob Schreyer; Bastian Schmidtke; Artur Hasselbach; Patrick Brienen,https://www.linkedin.com/in/jakob-schreyer-708280b/; https://www.linkedin.com/in/bastian-schmidtke-48aba21a/; https://www.linkedin.com/in/artur-hasselbach-31326065/; https://www.linkedin.com/in/patrick-brienen-lucius-23699812b/,orderbird AG,AG,Ritterstraße 12-14,10969,Berlin,Germany,HRB 134011 B,Payments,Other FinTechs,1,https://www.orderbird.com/de/ipad-kassensystem,hello@orderbird.com,0,0,,Berlin (Charlottenburg),
845,paij,0,1.0,2012.0,Sylvia Klein,https://www.linkedin.com/in/sylviaklein/,paij GmbH,GmbH,Unter den Eichen 7,65195,Wiesbaden,Germany,HRB 25448,Payments,Alternative Payment Methods,0,,,0,1,2016-02-29 00:00:00,Wiesbaden,
846,PAIRFinance,1,1.0,2016.0,Stephan Stricker,https://www.linkedin.com/in/stephanstricker/,PAIR Finance GmbH,GmbH,Hardenbergstraße 32,10623,Berlin,Germany,HRB 167398B,Payments,Other FinTechs,0,https://www.pairfinance.com/,kundenservice@pairfinance.de,0,0,,Berlin (Charlottenburg),
847,Pay with a Tweet,1,1.0,2014.0,Leif Abraham; Christian Behrendt,https://www.linkedin.com/in/leifabraham/; https://www.linkedin.com/in/christianbehrendt/,aklamio GmbH,GmbH,Hauptstraße 27-29,10827,Berlin,Germany,HRB 135742 B,Payments,Alternative Payment Methods,0,https://www.paywithatweet.com/,contact@aklamio.com,0,0,,Berlin (Charlottenburg),
848,PAY4,0,1.0,2006.0,,,Pay4 GmbH,GmbH,Hanauer Landstraße 287-289,60314,Frankfurt am Main,Germany,HRB 76801,Payments,Other FinTechs,0,,,1,0,2017-09-26 00:00:00,Frankfurt am Main,
849,Payback Pay,1,1.0,2016.0,Alexander Rittweger,https://www.linkedin.com/in/arittweger/,Payback GmbH,GmbH,Theresienhöhe 12,80339,München,Germany,HRB 135999,Payments,Alternative Payment Methods,0,https://www.payback.de/app/pay,pb_gmbh@payback.net,0,0,,München,stellt eigenen Bereich innerhalb der Payback GmbH dar
850,paydirekt,1,1.0,2014.0,,,paydirekt GmbH,GmbH,Stephanstr. 14-16,60313,Frankfurt am Main,Germany,HRB 99538,Payments,Alternative Payment Methods,1,https://www.paydirekt.de/,service@paydirekt.de,0,0,,Frankfurt am Main,
851,Payever,1,1.0,2013.0,Artur Schlaht; Viktor Butsch,https://www.linkedin.com/in/arturschlaht/; https://www.linkedin.com/in/viktor-butsch-02321986/,payever GmbH,GmbH,Rödingsmarkt 20,20459,Hamburg,Germany,HRB 134945 ,Payments,Other FinTechs,1,https://payever.de/,support@getpayever.com,0,0,,Hamburg,
852,Payfriendz,0,0.0,2013.0,Andreas Rührig; Volker Breuer,https://www.linkedin.com/in/ruehrig/; https://www.linkedin.com/in/volkerbreuer/,Paybase Ltd.,Ltd.,130 Shaftesbury Avenue,W1D 5EU,London,England,8649018,Payments,Alternative Payment Methods,0,,support@payfriendz.com,0,1,2018-09-01 00:00:00,0,
853,Payjinn,1,1.0,2005.0,Teyhan Aktan,https://www.linkedin.com/in/teyhan/,Teycom GmbH,GmbH,Gotenstraße 10,20097,Hamburg,Germany,HRB 158169,Payments,Other FinTechs,0,https://www.payjinn.com/Home,info@payjinn.com,0,0,,Hamburg,
854,paylax,1,1.0,2015.0,Thomas Niemann; Felix Hagspiel,https://www.linkedin.com/in/thomas-niemann-088206121/; https://www.linkedin.com/in/felixhagspiel/,pay _ relax GmbH,GmbH,Lautenschlagerstr. 16,70173,Stuttgart,Germany,HRB 752781,Payments,Alternative Payment Methods,0,https://paylax.de/de,info@paylax.de,0,0,,Stuttgart,
855,paymey,0,1.0,2013.0,Tobias Pfütze,https://www.linkedin.com/in/tobiaspfuetze/,PAYMEY GmbH,GmbH,Schönhauser Allee 143,10435,Berlin,Germany,HRB 164274 B ,Payments,Alternative Payment Methods,0,,,0,1,25.03.2015,Berlin (Charlottenburg),
856,paymill,0,1.0,2012.0,Mark Henkel; Stefan Sambol,https://www.linkedin.com/in/mahenkel/; https://www.linkedin.com/in/dsambol/,PAYMILL GmbH,GmbH,St.-Martin-Straße 63,81669,München,Germany,HRB 226526,Payments,Alternative Payment Methods,0,https://www.paymill.com/de/,support@paymill.com,0,1,,München,Klik&Pay
857,Paymy,0,1.0,2013.0,Ralph Razisberger; Björn Baehre; Michael von Roeder,https://www.linkedin.com/in/ralph-razisberger-74b70b7/; https://www.linkedin.com/in/mvroeder/,Paymy GmbH,GmbH,Rosenthaler Straße 34/35,10178,Berlin,Germany,HRB 148118 B,Payments,Alternative Payment Methods,0,,,0,0,2014-01-10 00:00:00,Berlin (Charlottenburg),
858,payorshare,0,1.0,2014.0,Fiona Brandes; Max Fielker,https://www.linkedin.com/in/fiona-brandes-77b36585/,pay or share GmbH,GmbH,Deichstr. 29,20459,Hamburg,Germany,HRB 132592,Payments,Alternative Payment Methods,0,,,0,1,2016-02-22 00:00:00,Hamburg,
859,Paysafe,1,0.0,1996.0,Michael Altrichter; Michael Müller,https://www.linkedin.com/in/michael-altrichter-348703/,Paysafe Group PLC,PCL,25 Canada Square,E14 5LQ,London,England,,Payments,Alternative Payment Methods,0,https://www.paysafe.com/products-overview/,hr@paysafe.com,0,0,,0,
860,payworks,1,1.0,2012.0,Christian Deger; David Bellem,https://www.linkedin.com/in/christiandeger/; https://www.linkedin.com/in/david-bellem-73285750/,Payworks GmbH,GmbH,Dingolfinger Str. 15,81673,München,Germany,HRB 198614,Payments,Other FinTechs,1,https://www.cybersource.com/en-us/solutions/payment-acceptance/payworks.html,info@payworks.com,0,0,,München,
861,payza,0,0.0,2012.0,Firoz Patel,https://www.linkedin.com/in/firozpatel/,Monark Finans AB,AB,"Finchley House, 707 High Road",N12 0BT,London,England,,Payments,Alternative Payment Methods,0,,,0,0,17.07.2020,0,
862,pey,1,1.0,2014.0,Ricardo Ferrer Rivero,https://www.linkedin.com/in/ricferrer/,PEY GmbH,GmbH,Kopernikusstraße 14,30167,Hannover,Germany,HRB 211699,Payments,Blockchain and Cryptocurrencies,0,https://pey.de/,info@pey.de,0,0,,Hannover,
863,Pockets United,1,1.0,2011.0,Markus Stiefel,https://www.linkedin.com/in/mstiefel/,Pockets United GmbH,GmbH,Dachauer Str. 241,80637,München,Germany,HRB 192066 ,Payments,Alternative Payment Methods,0,https://pocketsunited.com/,info@pocketsunited.com ,0,0,,München,
864,previse,1,0.0,2016.0,Philipp Schoenbucher,https://www.linkedin.com/in/philipp-schoenbucher-a195117/,Previse Ltd.,Ltd.,"Stapleton House (Block A, 2nd Floor), 110 Clifton Street",EC2A 4HT,London,England,9117429,Payments,Other FinTechs,0,https://previ.se/,info@previ.se,0,0,,0,
865,qooqo,0,0.0,2011.0,E-Money Systems Ltd.,,E-Money Systems Ltd.,Ltd. ,Dzirnavu Str. 37-42,1010,Riga,Latvia,,Payments,Alternative Payment Methods,0,,,0,0,,0,
866,QuickBon,1,0.0,2015.0,,,AppRaum GmbH,GmbH,Hovalstraße 11,4614,Marchtrenk,Austria,FN 442734f,Payments,Other FinTechs,0,https://www.quickbon.at/de/,office@quickbon.com,0,0,,0,
867,ready2order,1,0.0,2016.0,Markus Bernhart; Christopher Fuchs; Markus Tscheik,https://www.linkedin.com/in/markusbernhart/; https://www.linkedin.com/in/christopher-fuchs-9655a6ba/; https://www.linkedin.com/in/markustscheik/; ,ready2order GmbH,GmbH,Treustrasse 22-24,1200,Wien,Austria,FN 437331i,Payments,Other FinTechs,0,https://ready2order.com/de/,service@ready2order.com,0,0,,0,
868,Remitly,1,0.0,2011.0,Matt Oppenheimer; Shivaas Gulati; Josh Hug,https://www.linkedin.com/in/mattoppenheimer/; https://www.linkedin.com/in/shivaas/; https://www.linkedin.com/in/joshhug/,Remitly U.K. Ltd.,Ltd.,Ten Bishops Square,E1 6EG,London,England,9896841,Payments,Alternative Payment Methods,0,https://www.remitly.com/de/de,,0,0,,0,
869,reskribe,0,1.0,2013.0,Sebastian Sieber,https://www.linkedin.com/in/sebastiansieber/,Liquid Labs GmbH,GmbH,Poststrasse 12,20354,Hamburg,Germany,HRB 118537,Payments,Alternative Payment Methods,0,,,0,0,2019-08-02 00:00:00,Hamburg,
870,Ripple,1,0.0,2012.0,Ryan Fugger; Chris Larsen; Jed McCaleb,https://www.linkedin.com/in/larsen-chris/; https://www.linkedin.com/in/jed-mccaleb-4052a4/,Ripple Labs Inc. ,Inc.,300 Montgomery St,CA 94104,San Francisco,USA,,Payments,Blockchain and Cryptocurrencies,1,https://ripple.com/,,0,0,,0,
871,roc kasse,1,1.0,2013.0,Armin Terving,,roc.Kasse GmbH,GmbH,Römerberg 36,56203,Höhr-Grenzhausen,Germany,HRB 27034,Payments,Other FinTechs,0,https://www.roc-kasse.de/,info@roc-kasse.de,0,0,,Montabaur,
872,Sales King,1,1.0,2008.0,Georg Leciejewski; Ole Wiemeler,https://www.linkedin.com/in/georg-leciejewski-7767202/; https://www.linkedin.com/in/olewiemeler/,Sales King GmbH,GmbH,Vorgebirgsstrasse 18,50354,Hürth,Germany,HRB 44907,Payments,Other FinTechs,0,https://www.salesking.eu/,support@salesking.eu,0,0,,Köln,
873,SatoshiPay,1,0.0,2014.0,Meinhard Benn,https://www.linkedin.com/in/meinhard,SatoshiPay Ltd.,Ltd.,"The Broadgate Tower, 20 Primrose Street",EC2A 2EW,London,England,09366948,Payments,Other FinTechs,0,https://satoshipay.io/,hello@satoshipay.io,0,0,,0,
874,SEPAone,1,1.0,2014.0,Alexis Giesen,https://www.linkedin.com/in/giesen,SEPAone GmbH,GmbH,Brunnenstraße 10,33332,Gütersloh,Germany,HRB 160383 B,Payments,Other FinTechs,0,https://www.sepaone.com/,hello@sepaone.com,0,0,,Berlin (Charlottenburg),liveident
875,ShapeShift,1,0.0,2014.0,Erik Voorhees,https://www.linkedin.com/in/erikvoorhees/,ShapeShift Global Ltd.,Ltd.,21 Holborn Viaduct,EC1A 2DY,London,England,11724146,Payments,Blockchain and Cryptocurrencies,0,https://shapeshift.com,support@shapeshift.zendesk.com,0,0,,0,
876,Smarthotel,1,1.0,2015.0,Maximilian Waldmann; Frederic Haitz ,https://www.linkedin.com/in/waldmann/; https://www.linkedin.com/in/fhaitz/,Invisible Pay GmbH,GmbH,Ohlauer Straße 43,10999,Berlin,Germany,HRB 167658 B,Payments,Alternative Payment Methods,0,https://www.yoursmarthotel.com/,contact@yoursmarthotel.com,0,0,,Berlin (Charlottenburg),Conichi
877,smoice,1,1.0,2012.0,Niels Przybilla,https://www.linkedin.com/in/nielsprzybilla/,SMOICE UG,UG,Flottsteller Straße 2,14552,Michendorf,Germany,HRB 27838,Payments,Other FinTechs,0,https://www.smoice.com/,service@smoice.com,0,0,,Potsdam,
878,Spendit,1,1.0,2014.0,Florian Gottschaller; Ralph Meyer,https://www.linkedin.com/in/florian-gottschaller-24a61840/; https://www.linkedin.com/in/ralphmeyer16/,SPENDIT AG,AG,Fraunhoferstr. 23h,80469,München,Germany,HRB 212335,Payments,Alternative Payment Methods,1,https://www.spendit.de/,info@spendit.de,0,0,,München,
879,sqwallet,0,1.0,2012.0,,,mr. Commerce GmbH,GmbH,Lise-Meitner-Str. 4,24941,Flensburg,Germany,HRB 9378 FL,Payments,Alternative Payment Methods,0,,,0,1,2016-03-08 00:00:00,Flensburg,
880,stocard,1,1.0,2011.0,David Handlos; Björn Goß; Florian Barth,https://www.linkedin.com/in/david-handlos-6a9b6743/; https://www.linkedin.com/in/bjoerngoss/; https://www.linkedin.com/in/florian-barth-bb60876a/,Stocard GmbH,GmbH,Hafenstraße 25-27,68159,Mannheim,Germany,HRB 712032,Payments,Alternative Payment Methods,0,https://stocardapp.com/en/au,support@stocardapp.com,0,0,,Mannheim,
881,Stripe,1,0.0,2011.0,Patrick Collison; John Collison,https://www.linkedin.com/in/patrickcollison/; https://www.linkedin.com/in/johnbcollison/,Stripe Inc.,Inc.,510 Townsend Street,CA 94103,San Francisco,USA,4675506,Payments,Other FinTechs,0,https://stripe.com/de,support@stripe.com,0,0,,0,
882,sumup,1,0.0,2011.0,Jan Deepen; Stefan Jeschonnek,https://www.linkedin.com/in/jan-deepen-30937250/; https://www.linkedin.com/in/stefanjeschonnek/,SumUp Payments Ltd.,Ltd.,"Block 8, Harcourt Centre, Charlotte Way",K580,Dublin,Ireland,0783 6562,Payments,Other FinTechs,1,https://sumup.de/,info@sumup.de,0,0,,0,Payleven
883,sweep,0,0.0,2015.0,,,Sweep GmbH,GmbH,Siebenbrunnengasse 17/7,1050,Wien,Austria,FN 429222 i,Payments,Alternative Payment Methods,0,,,1,0,2016-12-07 00:00:00,0,
884,Tabbt,1,1.0,2014.0,Jan Michaelis; Lucas Romero,https://www.linkedin.com/in/jan-michaelis-9b5695b5/,Tabbt GmbH,GmbH,Waterloohain 5,22769,Hamburg,Germany,HRB 143301,Payments,Alternative Payment Methods,0,https://www.tabbt.com/,info@tabbt.com,0,0,,Hamburg,
885,tillhub,1,1.0,2015.0,Rolf Oppitz; Frank Seithe; Tim Seithe; Stefan Haupthoff,https://www.linkedin.com/in/seithe/,Tillhub GmbH,GmbH,Genthiner Str. 32-34,10785,Berlin,Germany,HRB 172096 B,Payments,Other FinTechs,1,https://www.tillhub.de/,info@tillhub.de,0,0,,Berlin (Charlottenburg),
886,Tradeshift,1,0.0,2010.0,Christian Lanng; Gert Sylvest; Mikkel Brun,https://www.linkedin.com/in/christianlanng/; https://www.linkedin.com/in/gert-sylvest-a2720b/; https://www.linkedin.com/in/hippe/,Tradeshift Inc.,Inc.,612 Howard Street,CA 94105,San Francisco,USA,,Payments,Other FinTechs,1,https://tradeshift.com/de,,0,0,,0,
887,traxpay,1,1.0,2009.0,Markus Rupprecht,https://www.linkedin.com/in/markusrupprecht/,Traxpay AG,AG,Schleusenstraße 17,60327,Frankfurt am Main,Germany,HRB 115048,Payments,Other FinTechs,1,https://www.traxpay.com/?lang=de,info@traxpay.com,0,0,,Frankfurt am Main,
888,Treasury Intelligence Solutions (TIS),1,1.0,2010.0,Erol Bozak; Jörg Wiemer,https://www.linkedin.com/in/erolbozak/; https://www.linkedin.com/in/joerg-wiemer/,Treasury Intelligence Solutions GmbH,GmbH,Altrottstraße 31,69190,Walldorf,Germany,HRB 708652,Payments,Other FinTechs,0,https://www.tis.biz/,info@tis.biz,0,0,,Mannheim,
889,troy,1,1.0,2017.0,Philip Rürup; Till Völzke,https://www.linkedin.com/in/philip-r%C3%BCrup-b2048a7a/; https://www.linkedin.com/in/till-v%C3%B6lzke-94b4573a/,troy GmbH,GmbH,Hansastraße 39,59557,Lippstadt,Germany,HRB 12950,Payments,Other FinTechs,0,https://www.troy-bleiben.de/,info@troy-bleiben.de,0,0,,Paderborn,
890,UMT AG,1,1.0,1989.0,Albert Wahl,,UMT United Mobility Technology AG,AG,Brienner Str. 7,80333,München,Germany,HRB 167884,Payments,Other FinTechs,0,https://www.umt.ag/de/,info@umt.ag,0,0,,München,
891,uphold,1,0.0,2015.0,Halsey Minor,https://www.linkedin.com/in/halseyminor/,Uphold Europe Ltd.,Ltd.,6 Honduras Street,EC1Y 0TH,London,England,09281410,Payments,Blockchain and Cryptocurrencies,0,https://uphold.com/,hello@uphold.com,0,0,,0,
892,Värdex,1,0.0,2017.0,Niklas Nikolajsen,https://www.linkedin.com/in/niklasnikolajsen/,Värdex Suisse AG,AG,Schutzengelstrasse 36,6340,Baar,Switzerland,CH-170.3.041.801-5,Payments,Blockchain and Cryptocurrencies,0,https://www.vaerdex.ch/,support@vaerdex.ch,0,0,,0,
893,Wirecard,1,1.0,1999.0,Markus Braun,https://www.linkedin.com/in/markus-braun/,Wirecard AG,AG,Einsteinring 35,85609,Aschheim,Germany,HRB 169227,Payments,Alternative Payment Methods,0,https://www.wirecard.com/,contact@wirecard.com,1,0,2020-08-25 00:00:00,München,
894,wismo,1,1.0,,Christian Albrecht; Nicolas Jakob; Hardrik Mehta,https://www.linkedin.com/in/christian-albrecht-b2708873/; https://www.linkedin.com/in/nicolas-jakob-143332a4/,wismo GbR,GbR,Pennstr. 82,81549,München,Germany,,Payments,Alternative Payment Methods,0,,info@getwismo.com,0,0,,München,niumo
895,Worldremit,1,0.0,2010.0,Ismail Ahmed,https://www.linkedin.com/in/ismail-ahmed-worldremit/,WorldRemit Ltd.,Ltd.,62 Buckingham Gate,SW1E 6AJ,London,England,213800BO4SXT9R8PHV43,Payments,Alternative Payment Methods,0,https://www.worldremit.com/de,CustomerService@WorldRemit.com,0,0,,0,
896,Xentum,1,0.0,2016.0,,,Xentum AG,AG,Lindenstrasse 8,6340,Baar,Switzerland,CHE-428.565.073 ,Payments,Blockchain and Cryptocurrencies,0,http://www.xentum.ch/de.html,info@xentum.ch,0,0,,0,BTCexpress
897,yacuna,0,0.0,2014.0,Andrei Martchouk; Mark Caruso; Martin Wack; Matthias Gall; Natasha Martchouk; Thijs Reus,https://www.linkedin.com/in/martchouk; https://www.linkedin.com/in/markcaruso/; https://www.linkedin.com/in/martin-wack-21888710; https://www.linkedin.com/in/digitalbreed/,Yacuna AG,AG,Riesbachstrasse 57,8008,Zürich,Switzerland,CHE-220.227.648,Payments,Blockchain and Cryptocurrencies,0,,,0,0,,0,
898,yapital,0,1.0,2011.0,,,Yapital GmbH,GmbH,Werner-Otto-Straße 1-7,22179,Hamburg,Germany,HRB 117675,Payments,Alternative Payment Methods,0,,,0,0,2016-01-01 00:00:00,Hamburg,
899,YoMo,0,1.0,2016.0,,,Sparkassen-Finanzportal GmbH,GmbH,Friedrichstraße 50,10117,Berlin,Germany,HRB 91513B,Payments,Alternative Payment Methods,1,https://yomo.de/,hallo@yomo.de,0,0,2020-11-01 00:00:00,Hamburg,
900,zahlz,1,1.0,2013.0,Frederick Beckmann; Sebastian Herkenhoff,https://www.linkedin.com/in/fbeckmann; https://www.linkedin.com/in/sebastian-herkenhoff-7a233941/,Q1 Energie AG,AG,Rheinstr. 82,49090,Osnabrück,Germany,HRB 209319,Payments,Alternative Payment Methods,0,http://zahlz.com/,info@zahlz.com,0,0,,Osnabrück,
901,Trustly,1,0.0,2008.0,Lukas Gratte; Joel Jakobsson; Carl Wilson,https://www.linkedin.com/in/lukas-gratte-a314211/; https://www.linkedin.com/in/carl-wilsson-9660a4b/,Trustly Group AB,AB,Rådmansgatan 40,113 57,Stockholm,Sweden,556754-8655,Payments,Alternative Payment Methods,0,https://www.trustly.net/de,help@trustly.com ,0,0,,0,
902,adorsys,1,1.0,2006.0,Francis Pouatcha,https://www.linkedin.com/in/francis-pouatcha-54235a8/,adorsys GmbH & Co. KG,GmbH & Co. KG,Fürther Straße 246 a,90429,Nürnberg,Germany,HRA 15855,Payments,Alternative Payment Methods,1,https://adorsys.com/de/,info@adorsys.com,0,0,,Nürnberg,
903,Concardis,1,1.0,2003.0,,,Concardis GmbH,GmbH,Helfmann-Park 7,65760,Eschborn,Germany,HRB 57036,Payments,Other FinTechs,0,https://www.concardis.com/,service@concardis.com,0,0,,Frankfurt am Main,
904,Payoneer,1,0.0,2005.0,Yuval Tal,https://www.linkedin.com/in/yuvaltal/,Payoneer Inc. ,Inc.,"150 West 30th Street, Suite 600",10001,New York,USA,,Payments,Other FinTechs,0,https://www.payoneer.com/,,0,0,,0,
905,klik&pay,0,0.0,2000.0,Mark Henkel,,CYBERservices SA,SA,"Jordils Park
Rue des Jordils 40",1025,Saint Sulpice,France,CH-550.1.005.955-4,Payments,Alternative Payment Methods,0,https://klikandpay.com/de/,,0,0,,0,
906,Ruuky,1,1.0,2020.0,Jes Hennig; Max Schwarz; Deepankar Jha; Timo Steffens,https://www.linkedin.com/in/jeshennig/; https://www.linkedin.com/in/max-schwarz/; https://www.linkedin.com/in/deepankarjha/; https://www.linkedin.com/in/timosteffens/,Ruuky GmbH,GmbH,Stadtdeich 2-4,20097,Hamburg,Germany,HRB 160992,Payments,Alternative Payment Methods,1,https://ruuky.money/,info@ruuky.com,0,0,,Hamburg,pockid
